LSOA21CD,Childcare accessibility,Childcare accessibility (driving only),Childcare accessibility (public transport only),Childcare accessibility - good or outstanding places (overall)
E01004164,0.275534021603051,0.2990782718088,0.187010831941263,0.168083070686672
E01004165,0.29159294739075,0.321528393716067,0.202729607971045,0.180485474060917
E01004166,0.256120688708462,0.287793111451578,0.167191396982893,0.156038480195546
E01004167,0.262497160035619,0.310722793076442,0.150414198894932,0.165189735210088
E01004168,0.286466349163343,0.313102860623932,0.135824961101515,0.179913800509048
E01004169,0.191712161674169,0.209771238972411,0.130741666678744,0.121187853984358
E01004170,0.319498878233365,0.330838685503088,0.26759894651172,0.191275247950745
E01004171,0.28501533838203,0.300614514655073,0.194554766737638,0.171006427726453
E01004172,0.298003820896345,0.329454000635183,0.235590330453625,0.177633127130008
E01004173,0.285396756023472,0.314229127977292,0.152531667485461,0.168694735007716
E01004174,0.275844565542128,0.301717251096947,0.187903410159386,0.162507459013682
E01004175,0.202881512450601,0.213356024761827,0.150806556835164,0.119245039503374
E01004176,0.284283418505299,0.303919441921304,0.206445935067693,0.170332767820685
E01004177,0.281882407936211,0.312327045609871,0.236799176173474,0.166843622311948
E01004178,0.297510131446415,0.30877573286992,0.263202704012556,0.175627967822532
E01004179,0.276949996139447,0.289392774603748,0.16764579570441,0.161838023684192
E01004180,0.23841229290889,0.246757245501761,0.144594844012443,0.141313046075275
E01004181,0.297502262501314,0.315173009462812,0.238702977175307,0.173531191762719
E01004182,0.27184782075526,0.318458277555497,0.172971157161064,0.157848102522787
E01004183,0.211592302460681,0.234029436311458,0.151546129014573,0.143113474120911
E01004184,0.176325117286726,0.199513619134186,0.100502816419933,0.117767842247437
E01004185,0.173766241901597,0.192886574565765,0.11712864784826,0.118675081045146
E01004186,0.176092647995688,0.191270669410823,0.13109027735018,0.116472618947779
E01004187,0.196176316455001,0.218339571371887,0.116140536709984,0.127247496605685
E01004189,0.212071551639385,0.22403895718225,0.1776829222143,0.148621495509179
E01004190,0.262533089864048,0.279240479331199,0.144470059836085,0.183991055018814
E01004191,0.337317850149392,0.369414901019211,0.197577033974359,0.235800178490209
E01004192,0.201791241103894,0.220185446356783,0.120502482287946,0.144987444745672
E01004193,0.192813488125968,0.208983636808971,0.0979862808720482,0.138304791696045
E01004194,0.253405533565331,0.29048711955565,0.105683783591594,0.175428994137472
E01004195,0.232741498323975,0.243175793995224,0.1986924311414,0.166252744469252
E01004196,0.298283698729492,0.325184498972335,0.144326308578137,0.207418409461006
E01004198,0.291549393555378,0.194060414429714,0.333034279533117,0.207985524015491
E01004199,0.277556081594749,0.189906060452015,0.324696512101191,0.200671345583699
E01004200,0.300595060342009,0.208952484842339,0.343141503110478,0.221279473231194
E01004201,0.197974855004484,0.182596704430655,0.20716920240615,0.142353577885714
E01004202,0.252524457313474,0.185774694717038,0.287122838570387,0.188103137327094
E01004203,0.237571889343127,0.180634925326389,0.26862898449305,0.168455463825742
E01004204,0.241982961904709,0.191675150933736,0.266564645832375,0.173395285805818
E01004205,0.322552214555962,0.205806518551744,0.385148232092985,0.218704759014316
E01004206,0.308062448894715,0.209494632374143,0.360066655617706,0.212004375518627
E01004207,0.221153019662491,0.206378951834728,0.228673920531472,0.152880795904149
E01004208,0.335272054312175,0.197434440497981,0.37488093509466,0.234732450681727
E01004209,0.252188921728729,0.191734801213706,0.293444928850114,0.175913321495767
E01004211,0.232178914731127,0.195624170644815,0.244225089332038,0.159000150671777
E01004212,0.286997042062892,0.208010165389197,0.320967200249545,0.198343034540759
E01004214,0.229117141782316,0.190367306248717,0.2547464108767,0.144592563023887
E01004216,0.224958275352121,0.163104898422158,0.278114839040831,0.139998676961823
E01004217,0.266332939484548,0.151910706741312,0.351845774178088,0.167168380788294
E01004218,0.218694391317853,0.157372881448134,0.274422347194148,0.133662866644231
E01004219,0.321622545068113,0.258284139464374,0.352998189227868,0.220402656646172
E01004221,0.266450870078285,0.208525514470861,0.310576293334679,0.173051138887326
E01004222,0.175229908914971,0.145634547783786,0.193228975363378,0.119882986889135
E01004223,0.18154706020087,0.151674865073118,0.204215987334935,0.126328928627674
E01004226,0.156952852323415,0.146994465800665,0.161812768381577,0.106918393768327
E01004228,0.171996599096362,0.124118563115373,0.202281804255927,0.119869527208395
E01004229,0.156580378829537,0.126132097966031,0.179044051986559,0.110386815642165
E01004230,0.225875010834314,0.135353214125398,0.285158640191727,0.160154909061881
E01004231,0.17262113960475,0.125204533706296,0.204409880915654,0.123365247837396
E01004232,0.200556183268776,0.135724855617808,0.269369349790902,0.142439687112654
E01004233,0.172427909063253,0.118794505994703,0.208211689214627,0.119640382726766
E01004234,0.159844388366045,0.103530057388228,0.223516939990831,0.113106054954384
E01004235,0.21972494579049,0.13187789204557,0.270953979437152,0.157060249899724
E01004236,0.1550809928264,0.124440034106264,0.181945407380375,0.111580758958184
E01004237,0.17078641491131,0.10469786248811,0.206878409266017,0.12366364096669
E01004239,0.158187494677549,0.116968473600687,0.191794783525282,0.114313817531548
E01004240,0.119250935591364,0.0993247173915735,0.1356494342715,0.0887031293005716
E01004241,0.124997100134632,0.108040519878326,0.138691058490098,0.0946364279613902
E01004243,0.252419876957721,0.229760144154182,0.268247828972865,0.180566317560821
E01004244,0.239897966502199,0.195841492915195,0.260556797732448,0.170242861953066
E01004245,0.237486255375332,0.235193800898859,0.233592037069157,0.172350782503196
E01004247,0.259108436884069,0.19253971824276,0.294582280737426,0.182474049653305
E01004248,0.155639481764144,0.12099803830819,0.180933115029114,0.111186724757916
E01004249,0.170585491235019,0.160883868595337,0.183251898926645,0.122962369429875
E01004251,0.189668861842819,0.141617821299999,0.220723701901477,0.136478994275496
E01004255,0.293563453445182,0.190970698276725,0.358712685634312,0.206063498010966
E01004256,0.232982527943731,0.156823385772018,0.281984185264964,0.164763141673655
E01004257,0.269225233281106,0.197415468092591,0.311522662082874,0.188822611867731
E01004258,0.216090211676756,0.194274451419479,0.230210190151075,0.154025212893542
E01004259,0.229933245270104,0.185825977386055,0.248664779714869,0.161334542869549
E01004260,0.205332405424278,0.166196468532101,0.229420303976804,0.142341261811912
E01004263,0.185868839412841,0.194799489710494,0.179378248258759,0.127037356860609
E01004264,0.201216427229529,0.157787577796827,0.226686471455129,0.136957333998759
E01004266,0.210501316488161,0.183677759717517,0.231110244226008,0.148875490140321
E01004267,0.152019965790522,0.113153526427735,0.176518778035456,0.109924135187501
E01004268,0.150053635571211,0.0984907929130186,0.173897722639963,0.108435260371176
E01004270,0.179839423273681,0.103376237999157,0.224544603291371,0.127698992154597
E01004271,0.178479662670825,0.109994928078946,0.218202382327082,0.127263062006906
E01004272,0.148823873254103,0.127004094533703,0.161434685522122,0.108120767222324
E01004274,0.192226739329298,0.138981210861866,0.244853053999896,0.120944560619285
E01004275,0.213141291200311,0.142614417492749,0.276731443940632,0.134826953391621
E01004276,0.206292642898644,0.128836042693953,0.275523081455718,0.129621242557442
E01004277,0.312281267183395,0.211855352372479,0.369449895524636,0.212787377921747
E01004280,0.190673811046848,0.160030755735941,0.209950674976739,0.122033877715108
E01004281,0.194541175750031,0.142789748894117,0.228104554435654,0.122972514531953
E01004283,0.196777450645419,0.210121164356589,0.186868361668649,0.133900818738688
E01004286,0.203250960549822,0.167078828174198,0.228975188118949,0.146334748999088
E01004287,0.209130986719367,0.211779286511038,0.20701211821835,0.144223076356385
E01004288,0.191663605810369,0.184987146929951,0.193634291778366,0.136987369522398
E01004289,0.202047785091093,0.214257480562665,0.192859485659904,0.142184064313521
E01004290,0.200167314366201,0.181847836652861,0.207821903178719,0.136541716527488
E01004291,0.188403531914558,0.120448271812514,0.230445451581153,0.134803787534096
E01004292,0.123094684729575,0.117135247518799,0.126984538802047,0.0863306654968807
E01004293,0.127514338325362,0.119349117367907,0.135589362129339,0.0901401047124236
E01004295,0.208396968753505,0.166555540963651,0.230513129297954,0.142372144894492
E01004296,0.20214367310165,0.14264995710471,0.231176000524412,0.143090040692243
E01004297,0.176117311521549,0.147039860206523,0.205784484021052,0.126305625599615
E01004298,0.266101256628744,0.189401906880172,0.312550220091899,0.184439774072598
E01004300,0.186033358458814,0.206643752951092,0.172728264965783,0.131765242294593
E01004301,0.291759518591752,0.141434499085294,0.393175788773255,0.199378176264986
E01004302,0.348075802185351,0.166247069108523,0.435720075742512,0.239395739344155
E01004303,0.216846162677727,0.212002806342684,0.220139574207395,0.153717229799609
E01004304,0.268473570166153,0.184610117681572,0.30906701979662,0.183287054637
E01004305,0.216394082442284,0.219735130135914,0.215758036564842,0.151925476294425
E01004306,0.255476326950643,0.236584265016534,0.263616779535281,0.176308789728575
E01004307,0.405398736879787,0.231286258950113,0.445284949505342,0.283801492550778
E01004308,0.270904551942911,0.226022329397673,0.290421275489788,0.184083718110422
E01004309,0.318481381223972,0.209453858373326,0.359457327082193,0.21843553635303
E01004310,0.294643984605196,0.18536504714687,0.329136351026073,0.203202891772971
E01004311,0.326299625524911,0.225369856618027,0.37528923677445,0.239760118290472
E01004312,0.232333447600998,0.19312536993493,0.250572380488064,0.163652643655088
E01004313,0.266272454159956,0.217880004360932,0.285075660839243,0.18547182034731
E01004315,0.292592249939726,0.229876333659292,0.323546581766997,0.210725236166623
E01004316,0.373565952641815,0.23542603905173,0.430995745985742,0.266766078025436
E01004319,0.22698512569937,0.188587821878999,0.246624711683696,0.15467751064811
E01004321,0.290954399348945,0.198436392438779,0.331868863882643,0.196862715058506
E01004322,0.320217705828933,0.199644232824164,0.366308329684308,0.221020760622391
E01004323,0.268314158791313,0.223486600335068,0.294510494737572,0.185732080278718
E01004324,0.216710679148847,0.197398682993531,0.225527449900183,0.14674791474286
E01004326,0.283071166651393,0.219797239499709,0.305573481743544,0.196782263753412
E01004327,0.185128861080339,0.160202756246483,0.224569192342872,0.144506880640997
E01004328,0.24576222446297,0.148382670916437,0.34558567765188,0.188643507364996
E01004329,0.194295448002661,0.153500391241215,0.240134748273697,0.153968117274968
E01004330,0.199774202857749,0.160679567473249,0.26623755737447,0.154733623050552
E01004331,0.207529251177823,0.162651853889706,0.265450814439743,0.165626072277014
E01004332,0.236936325484672,0.159636207650712,0.310251851557357,0.183223311068863
E01004333,0.221967669576783,0.13925869296092,0.313989004567683,0.173046255707799
E01004334,0.24659593700354,0.168183295762435,0.294623765961961,0.192431847807536
E01004335,0.235599766779566,0.147012593477488,0.318760713629451,0.184625781321944
E01004336,0.241983424266757,0.138051250760975,0.313304024830031,0.194836070067824
E01004337,0.203400453778337,0.134940600863984,0.269444251861325,0.163309793308665
E01004338,0.172574252718882,0.113193941620504,0.226692787345282,0.140314456620747
E01004339,0.214455469057993,0.103420872180644,0.35753805162678,0.169124258000577
E01004340,0.19986759678129,0.119378107302503,0.261621983660774,0.159800973537556
E01004341,0.254805155398302,0.148079939484411,0.355738334428976,0.199327068168393
E01004342,0.28271798558879,0.300186462786102,0.247972215981689,0.196095045695642
E01004343,0.304485585094324,0.326012818621991,0.228126045076097,0.203523620261547
E01004344,0.363009899551569,0.403143917114822,0.291254341906585,0.246116743896044
E01004345,0.309112940401787,0.344534954210109,0.249623039150342,0.209716591332493
E01004346,0.316829512368141,0.345769134230345,0.232936838096791,0.214082310381281
E01004347,0.299693704228772,0.320949421988176,0.269707215486805,0.205597838887782
E01004348,0.304198239387714,0.331060281831142,0.265575893547394,0.208363082853852
E01004349,0.15798864068804,0.182578075273119,0.0712144479968558,0.119097284453055
E01004350,0.193426180257194,0.227354160597843,0.126870845480045,0.136691133782111
E01004351,0.194732822912816,0.209139391279061,0.114771512817809,0.138521745956824
E01004352,0.243192202727508,0.249714042105611,0.208571726383767,0.156776622799767
E01004353,0.28301086236891,0.304750884846615,0.198189594906639,0.174934342446136
E01004354,0.269155582650508,0.276450370351634,0.244668074643803,0.171081182991402
E01004355,0.205917158334408,0.236543995463342,0.120160374152542,0.137185747105882
E01004356,0.196050178599521,0.210362612221431,0.131658130280544,0.138312185198382
E01004357,0.208819618552801,0.226456082642534,0.13008406159244,0.141265821803596
E01004358,0.212226653015144,0.22942502999401,0.153422708635629,0.139559554434696
E01004359,0.259464069224345,0.274158329765465,0.185856711646066,0.164290891226441
E01004360,0.264420790306543,0.275121794650541,0.174373152069492,0.166408504277252
E01004361,0.224385955139758,0.235615922226359,0.140988421574299,0.159452510645038
E01004362,0.256413199060262,0.2465214164472,0.275903251278478,0.198186727978088
E01004363,0.239904575031949,0.211618075412142,0.303393348700334,0.17873538579917
E01004364,0.271149918438348,0.2282855824102,0.332773440962841,0.209086942101865
E01004365,0.342324695175415,0.239547622613709,0.422676595483484,0.263234460958492
E01004366,0.255931782819122,0.268729526993898,0.232805124061884,0.197965016476392
E01004367,0.28771612770967,0.262889181473782,0.310115270149532,0.224567315702098
E01004368,0.231290184605721,0.232411730313761,0.2258024015741,0.182607016966295
E01004369,0.210762702667899,0.187399056007629,0.238392657893331,0.174411707777152
E01004370,0.249759816138247,0.204159677945369,0.282110180039859,0.201171820935884
E01004371,0.21443342899866,0.197766743802965,0.233946664996664,0.176019346129933
E01004372,0.170179974871413,0.174706949119006,0.165472716914154,0.143467945938142
